Nom_districte,Nom_barri,Descripcio_dia_setmana,Nom_mes,Dia_mes,Hora_dia,Descripcio_causa_vianant,Descripcio_tipus_vehicle,tipo_vehiculo,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Longitud,Latitud
Nou Barris,Porta,Domingo,Febrero,10,8,No,Motocicleta,Motocicleta,XC 125,YAMAHA,Desconegut,Desconegut,Desconegut,2.1778605334888748,41.43280919932919
Nou Barris,Porta,Sábado,Junio,1,15,No,Autobús,Autobús,LION S CITY,MAN,Desconegut,D,15,2.1773387218185234,41.43210568781221
Nou Barris,Porta,Sábado,Junio,1,15,No,Motocicleta,Motocicleta,XJ 6,YAMAHA,Negre,A,15,2.1773387218185234,41.43210568781221
Nou Barris,Porta,Lunes,Julio,8,5,No,Motocicleta,Motocicleta,X Max,YAMAHA,Altres,A,28,2.1796426392873105,41.43488469479144
Nou Barris,Porta,Lunes,Julio,8,5,No,Turisme,Turismo,208,PEUGEOT,Altres,B,28,2.1796426392873105,41.43488469479144
Nou Barris,Porta,Domingo,Marzo,3,23,No,Turisme,Turismo,C4 CACTUS,CITROEN,Negre,B,3,2.178952612162249,41.43504667819516
Nou Barris,Porta,Domingo,Marzo,3,23,No,Turisme,Turismo,LEON,SEAT,Negre,B,13,2.178952612162249,41.43504667819516
Nou Barris,Porta,Sábado,Febrero,16,20,No,Turisme,Turismo,ASTRA,OPEL,Verd,B,2,2.177900818762516,41.43570616064659
Nou Barris,Porta,Sábado,Febrero,16,20,No,Turisme,Turismo,C4,CITROEN,Negre,Desconegut,Desconegut,2.177900818762516,41.43570616064659
Nou Barris,Porta,Miércoles,Febrero,6,10,No,Turisme,Turismo,POLO,VOLKSWAGEN,Blanc,B,36,2.178641005709874,41.43533539112646
Nou Barris,Porta,Lunes,Septiembre,2,13,No,Motocicleta,Motocicleta,LIBERTY 125 3V,PIAGGIO,Blanc,B,16,2.177801247715073,41.435505936298505
Nou Barris,Porta,Lunes,Septiembre,2,13,No,Turisme,Turismo,BEETLE,VOLKSWAGEN,Vermell,Desconegut,Desconegut,2.177801247715073,41.435505936298505
Nou Barris,Porta,Lunes,Septiembre,2,13,No,Turisme,Turismo,IBIZA II 1.2,SEAT,Desconegut,Desconegut,Desconegut,2.177801247715073,41.435505936298505
Nou Barris,Porta,Jueves,Noviembre,28,11,No,Motocicleta,Motocicleta,GSR 600,SUZUKI,Blau,A,6,2.175656969887061,41.43639411763266
Nou Barris,Porta,Jueves,Noviembre,28,11,No,Turisme,Turismo,IBIZA,SEAT,Blanc,B,44,2.175656969887061,41.43639411763266
Nou Barris,Porta,Miércoles,Enero,2,10,No,Turisme,Turismo,C4,CITROEN,Negre,B,24,2.175656969887061,41.43639411763266
Nou Barris,Porta,Sábado,Mayo,4,18,No,Turisme,Turismo,CR'V,HONDA,Gris,B,50,2.1827617554600782,41.42997365805517
Nou Barris,Porta,Sábado,Mayo,4,18,No,Turisme,Turismo,MAZDA 6,MAZDA,Altres,B,42,2.1827617554600782,41.42997365805517
Nou Barris,Porta,Sábado,Septiembre,21,16,No,Motocicleta,Motocicleta,SH 100,HONDA,Desconegut,A2,26,2.182384562792312,41.43268831674154
Nou Barris,Porta,Viernes,Diciembre,13,2,No,Turisme,Turismo,NISSAN QASHQAI,NISSAN,Blanc,A,4,2.1833690547406297,41.43020991008652
Nou Barris,Porta,Domingo,Mayo,19,19,No,Motocicleta,Motocicleta,S 02,SCUTUM,Vermell,B,15,2.1820747296077125,41.43068314888225
Nou Barris,Porta,Miércoles,Octubre,2,7,No,Bicicleta,Bicicleta,Desconegut,BTWIN,Negre,B,27,2.179902932219817,41.43629475942632
Nou Barris,Porta,Miércoles,Octubre,2,7,No,Turisme,Turismo,TOYOTA COROLLA,TOYOTA,Desconegut,B,16,2.179902932219817,41.43629475942632
Nou Barris,Porta,Jueves,Agosto,15,16,No,Turisme,Turismo,N-C4 HDI90 SEDUCTION,CITROEN,Gris,B,39,2.1803462766892285,41.436456628594335
Nou Barris,Porta,Jueves,Agosto,15,16,No,Turisme,Turismo,TOYOTA YARIS,TOYOTA,Blau,Desconegut,Desconegut,2.1803462766892285,41.436456628594335
Nou Barris,Porta,Jueves,Agosto,15,16,No,Turisme,Turismo,XANTIA 2.0I SX,CITROEN,granate,B,3,2.1803462766892285,41.436456628594335
Nou Barris,Porta,Lunes,Octubre,14,21,No,Turisme,Turismo,FIAT 500L,FIAT,Beige,B,48,2.180420933297653,41.43772458409632
Nou Barris,Porta,Lunes,Octubre,14,21,No,Veh. mobilitat personal amb motor,Patinete/patín,M-365,XIAOMI,Negre,B,3,2.180420933297653,41.43772458409632
Nou Barris,Porta,Lunes,Mayo,27,9,No,Motocicleta,Motocicleta,SH 125,HONDA,Negre,B,37,2.181647656017295,41.43928140947717
Nou Barris,Porta,Lunes,Mayo,27,9,No,Turisme,Turismo,HONDA CR-V,HONDA,Negre,B,46,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Septiembre,3,10,Sí,Turisme,Turismo,C3,CITROEN,Negre,B,26,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Diciembre,3,20,No,Turisme,Turismo,TOYOTA AURIS,TOYOTA,Blanc,B,35,2.181647656017295,41.43928140947717
Nou Barris,Porta,Viernes,Mayo,3,20,No,Bicicleta,Bicicleta,Desconegut,GIANT,Gris,Desconegut,Desconegut,2.181647656017295,41.43928140947717
Nou Barris,Porta,Viernes,Mayo,3,20,No,Furgoneta,Furgoneta,VANEO,MERCEDES,Desconegut,Desconegut,Desconegut,2.181647656017295,41.43928140947717
Nou Barris,Porta,Lunes,Junio,3,21,No,Turisme,Turismo,A6 1.8 5V,AUDI,Negre,B,8,2.1823408231592247,41.43684111464562
Nou Barris,Porta,Lunes,Junio,3,21,No,Turisme,Turismo,COOPER D,JIMINI,Negre,Desconegut,Desconegut,2.1823408231592247,41.43684111464562
Nou Barris,Porta,Viernes,Enero,11,7,No,Motocicleta,Motocicleta,NC 700,HONDA,Negre,A,25,2.18103002585982,41.43721388195518
Nou Barris,Porta,Viernes,Enero,11,7,No,Turisme,Turismo,CRV,HONDA,Gris,B,23,2.18103002585982,41.43721388195518
Nou Barris,Porta,Lunes,Julio,8,18,No,Motocicleta,Motocicleta,C 650 SPORT,BMW,Negre,A,12,2.176873720977161,41.43869123603357
Nou Barris,Porta,Lunes,Julio,8,18,No,Turisme,Turismo,TOURAN,VOLKSWAGEN,Blau,B1,21,2.176873720977161,41.43869123603357
Nou Barris,Porta,Viernes,Marzo,8,21,No,Motocicleta,Motocicleta,GRAND DINK,KYMCO,Negre,B,22,2.1811889575399213,41.43939650192416
Nou Barris,Porta,Lunes,Octubre,7,9,No,Autobús articulat,Autobús,7900,VOLVO,Vermell,D,30,2.183150050201937,41.4396308536438
Nou Barris,Porta,Sábado,Agosto,10,8,No,Ciclomotor,Ciclomotor,SENDA,DERBI,Negre,AM,12,2.181647656017295,41.43928140947717
Nou Barris,Porta,Sábado,Agosto,10,8,No,Turisme,Turismo,LEON,SEAT,Vermell,B,1,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Abril,2,21,No,Motocicleta,Motocicleta,SH 100,HONDA,Desconegut,B,5,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Abril,2,21,No,Turisme,Turismo,CLIO,RENAULT,Vermell,B,9,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Julio,30,14,No,Motocicleta,Motocicleta,UH 125,SUZUKI,Desconegut,B,17,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Julio,30,14,No,Turisme,Turismo,A8,AUDI,Gris,B,20,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Noviembre,5,20,No,Motocicleta,Motocicleta,CBF 500,HONDA,Negre,A2,5,2.181647656017295,41.43928140947717
Nou Barris,Porta,Martes,Noviembre,5,20,No,Motocicleta,Motocicleta,UH 150,SUZUKI,Gris,B,11,2.181647656017295,41.43928140947717
Nou Barris,Porta,Miércoles,Septiembre,18,19,No,Bicicleta,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,2.181647656017295,41.43928140947717
Nou Barris,Porta,Miércoles,Septiembre,18,19,No,Turisme,Turismo,A6,AUDI,Gris,Desconegut,Desconegut,2.181647656017295,41.43928140947717
Nou Barris,Porta,Miércoles,Octubre,23,7,No,Motocicleta,Motocicleta,LIBERTY,PIAGGIO,Blanc,B,7,2.1839403735243805,41.43944424616776
Nou Barris,Porta,Domingo,Mayo,12,19,No,Motocicleta,Motocicleta,GRAND DINK 300,KYMCO,Desconegut,A,26,2.183150050201937,41.4396308536438
Nou Barris,Porta,Domingo,Mayo,12,19,No,Motocicleta,Motocicleta,STREET TRIPLE A,TRIUMPH,Desconegut,A,2,2.183150050201937,41.4396308536438
Nou Barris,Porta,Jueves,Agosto,8,16,No,Turisme,Turismo,206 2.0,PEUGEOT,Gris,B,28,2.1740046009339924,41.435647716113166
Nou Barris,Porta,Jueves,Agosto,8,16,No,Turisme,Turismo,NISSAN MICRA,NISSAN,Blau,B,1,2.1740046009339924,41.435647716113166
Nou Barris,Porta,Jueves,Abril,25,21,Sí,Motocicleta,Motocicleta,DT 125 RE,YAMAHA,Negre,B,4,2.1807396473452703,41.431445579165874
Nou Barris,Porta,Lunes,Abril,15,9,No,Furgoneta,Furgoneta,FIORINO,FIAT,Blanc,B,7,2.1747162845956662,41.43802941173552
Nou Barris,Porta,Lunes,Abril,15,9,No,Turisme,Turismo,308,PEUGEOT,Blau,B,42,2.1747162845956662,41.43802941173552
Nou Barris,Porta,Domingo,Abril,7,17,No,Motocicleta,Motocicleta,AGIITY CIT,KYMCO,Negre,B,14,2.181559929620914,41.43446906103211
Nou Barris,Porta,Domingo,Abril,7,17,No,Motocicleta,Motocicleta,T MAX,YAMAHA,Negre,A2,6,2.181559929620914,41.43446906103211
Nou Barris,el Turó de la Peira,Miércoles,Junio,12,4,No,Turisme,Turismo,208,PEUGEOT,Blanc,Desconegut,Desconegut,2.1685097120044463,41.43298717280992
Nou Barris,el Turó de la Peira,Miércoles,Junio,12,4,No,Turisme,Turismo,GOLF,VOLKSWAGEN,Gris,Desconegut,Desconegut,2.1685097120044463,41.43298717280992
Nou Barris,el Turó de la Peira,Martes,Junio,4,17,No,Turisme,Turismo,SWIFT,SUZUKI,Vermell,B,9,2.1682487287745635,41.431163909959714
Nou Barris,el Turó de la Peira,Viernes,Marzo,22,14,No,Motocicleta,Motocicleta,NXC 125,YAMAHA,Gris,A1,1,2.1671917127554683,41.43133893184262
Nou Barris,el Turó de la Peira,Martes,Julio,30,18,Sí,Autobús,Autobús,NL 273 F,MAN,Desconegut,C,22,2.174311556502297,41.43139277621257
Nou Barris,el Turó de la Peira,Jueves,Mayo,9,20,No,Turisme,Turismo,Getz,HYUNDAI,Groc,B,1,2.172823353524944,41.43382830134361
Nou Barris,el Turó de la Peira,Domingo,Octubre,20,7,No,Turisme,Turismo,SCIROCCO,VOLKSWAGEN,Desconegut,B,5,2.171948620296154,41.43539496132132
Nou Barris,el Turó de la Peira,Jueves,Enero,31,6,No,Bicicleta,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.174603161028225,41.43033046984777
Nou Barris,el Turó de la Peira,Jueves,Enero,31,6,No,Motocicleta,Motocicleta,AGIITY CIT,KYMCO,Desconegut,A,30,2.174603161028225,41.43033046984777
Nou Barris,el Turó de la Peira,Jueves,Septiembre,26,11,No,Motocicleta,Motocicleta,NSC110MPD,HONDA,Desconegut,B,22,2.1742681441633387,41.430332389200274
Nou Barris,el Turó de la Peira,Jueves,Septiembre,26,11,No,Turisme,Turismo,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.1742681441633387,41.430332389200274
Nou Barris,el Turó de la Peira,Sábado,Julio,6,15,No,Autobús,Autobús,0 530,MERCEDES-BENZ,Altres,D,24,2.1742681441633387,41.430332389200274
Nou Barris,el Turó de la Peira,Viernes,Febrero,8,11,No,Motocicleta,Motocicleta,UH 125,SUZUKI,Gris,B,9,2.1742681441633387,41.430332389200274
Nou Barris,el Turó de la Peira,Viernes,Febrero,8,11,No,Turisme,Turismo,LEON,SEAT,Blau,B,11,2.1742681441633387,41.430332389200274
Nou Barris,el Turó de la Peira,Miércoles,Marzo,6,17,No,"Camió rígid > 3,5 tones",Camión,150,RENAULT,Blau,C,42,2.1734905621572924,41.430474075522426
Nou Barris,el Turó de la Peira,Viernes,Octubre,18,23,No,Motocicleta,Motocicleta,"FLAME, RKV, TITANIC, T",KEEWAY,Negre,B,7,2.171851647792396,41.43036834235642
Nou Barris,el Turó de la Peira,Viernes,Octubre,18,23,No,Turisme,Turismo,FOCUS,FORD,Vermell,B,5,2.171851647792396,41.43036834235642
Nou Barris,el Turó de la Peira,Miércoles,Febrero,27,16,No,Motocicleta,Motocicleta,SYMPHONY,SYM,Negre,B,11,2.170645918577542,41.43052214893647
Nou Barris,el Turó de la Peira,Miércoles,Febrero,27,16,No,Turisme,Turismo,MEGANE,RENAULT,Gris,B,39,2.170645918577542,41.43052214893647
Nou Barris,el Turó de la Peira,Lunes,Abril,29,21,No,Motocicleta,Motocicleta,Z 750,KAWASAKI,Verd,A,5,2.168941983861721,41.4304192382741
Nou Barris,el Turó de la Peira,Lunes,Abril,29,21,No,Turisme,Turismo,ARONA,SEAT,Blanc,B,3,2.168941983861721,41.4304192382741
Nou Barris,el Turó de la Peira,Jueves,Abril,11,18,No,Bicicleta,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,2.1666029179917863,41.43061416987076
Nou Barris,el Turó de la Peira,Jueves,Abril,11,18,No,Furgoneta,Furgoneta,JUMPY 2.0,CITROEN,Blanc,B,26,2.1666029179917863,41.43061416987076
Nou Barris,el Turó de la Peira,Viernes,Abril,26,14,No,Motocicleta,Motocicleta,Z800,KAWASAKI,Verd,A,2,2.1645216483089644,41.4309855789226
Nou Barris,el Turó de la Peira,Viernes,Abril,26,14,No,Taxi,Taxi,TOYOTA PRIUS PLUS,TOYOTA,Negre/Groc,B,35,2.1645216483089644,41.4309855789226
Nou Barris,el Turó de la Peira,Viernes,Abril,26,14,No,Turisme,Turismo,9-3,SAAB,Negre,B,40,2.1645216483089644,41.4309855789226
Nou Barris,el Turó de la Peira,Sábado,Septiembre,28,18,No,Ciclomotor,Ciclomotor,LIBERTY,PIAGGIO,Blau,B,0,2.1645216483089644,41.4309855789226
Nou Barris,el Turó de la Peira,Sábado,Septiembre,28,18,No,Turisme,Turismo,208,PEUGEOT,Blanc,B,2,2.1645216483089644,41.4309855789226
Nou Barris,el Turó de la Peira,Domingo,Marzo,24,20,No,Motocicleta,Motocicleta,GPZ 500 S,KAWASAKI,Negre,A,32,2.1632044878677945,41.43241429897601
Nou Barris,el Turó de la Peira,Domingo,Marzo,24,20,No,Turisme,Turismo,Q5,AUDI,Gris,B,29,2.1632044878677945,41.43241429897601
Nou Barris,el Turó de la Peira,Miércoles,Febrero,20,21,No,Motocicleta,Motocicleta,RAW CAFERA,HANWAY,Negre,B,3,2.163190121081179,41.43251714845544
Nou Barris,el Turó de la Peira,Miércoles,Febrero,20,21,No,Turisme,Turismo,POLO 1.4,VOLKSWAGEN,Negre,B,51,2.163190121081179,41.43251714845544
Nou Barris,el Turó de la Peira,Jueves,Febrero,21,15,No,Motocicleta,Motocicleta,MUVI,TORROT,Desconegut,B,10,2.163505558557912,41.43402249847433
Nou Barris,el Turó de la Peira,Jueves,Febrero,21,15,No,Motocicleta,Motocicleta,NSC110MPD,HONDA,Desconegut,B,5,2.163505558557912,41.43402249847433
Nou Barris,el Turó de la Peira,Lunes,Octubre,28,14,No,Tractor camió,Camión,P 360,SCANIA,Desconegut,E C,19,2.1719060993019403,41.43224271390984
Nou Barris,el Turó de la Peira,Jueves,Mayo,30,15,Sí,Turisme,Turismo,AURIS 1.3,TOYOTA,Negre,B,18,2.170926461975326,41.43149993755974
Nou Barris,el Turó de la Peira,Sábado,Enero,26,18,No,Autobús,Autobús,530,MERCEDES,Vermell,D,27,2.172203700851125,41.4349509334907
Nou Barris,el Turó de la Peira,Sábado,Enero,26,18,No,Turisme,Turismo,CORSA NEW,OPEL,Gris,B,11,2.172203700851125,41.4349509334907
Nou Barris,el Turó de la Peira,Lunes,Julio,1,17,No,Ciclomotor,Ciclomotor,TWEET,PEUGEOT,Gris,B,1,2.1712491965443657,41.43358386156517
Nou Barris,el Turó de la Peira,Lunes,Julio,1,17,No,Furgoneta,Furgoneta,BERLINGO,CITROEN,Blau,B,22,2.1712491965443657,41.43358386156517
Nou Barris,el Turó de la Peira,Lunes,Septiembre,2,19,No,Turisme,Turismo,ZAFIRA,OPEL,Gris,B,41,2.168628074396637,41.43228437415424
Nou Barris,el Turó de la Peira,Lunes,Junio,17,4,No,"Camió rígid <= 3,5 tones",Camión,DUCATO,FIAT,Desconegut,Desconegut,Desconegut,2.173702354093316,41.43054387268983
Nou Barris,el Turó de la Peira,Lunes,Junio,17,4,No,Turisme,Turismo,5008,PEUGEOT,Gris,B,3,2.173702354093316,41.43054387268983
Nou Barris,el Turó de la Peira,Lunes,Junio,17,4,No,Turisme,Turismo,ASTRA G CC,OPEL,Desconegut,Desconegut,Desconegut,2.173702354093316,41.43054387268983
Nou Barris,el Turó de la Peira,Lunes,Junio,17,4,No,Turisme,Turismo,TT,AUDI,Gris,Desconegut,Desconegut,2.173702354093316,41.43054387268983
Nou Barris,el Turó de la Peira,Viernes,Marzo,22,18,No,Motocicleta,Motocicleta,XP500,YAMAHA,Desconegut,B,33,2.17231563826369,41.43254641661194
Nou Barris,el Turó de la Peira,Viernes,Marzo,22,18,No,Turisme,Turismo,FIESTA,FORD,Desconegut,Desconegut,Desconegut,2.17231563826369,41.43254641661194
Nou Barris,el Turó de la Peira,Viernes,Marzo,22,18,No,Turisme,Turismo,KALOS,DAEWOO,Desconegut,B,31,2.17231563826369,41.43254641661194
Nou Barris,el Turó de la Peira,Domingo,Abril,7,22,No,Motocicleta,Motocicleta,UX 125,SUZUKI,Blanc,B,8,2.170243035199174,41.434885196064045
Nou Barris,el Turó de la Peira,Domingo,Abril,7,22,No,Turisme,Turismo,MEGANE,RENAULT,Negre,B,4,2.170243035199174,41.434885196064045
Nou Barris,el Turó de la Peira,Jueves,Junio,6,17,No,Motocicleta,Motocicleta,MOVIE 125 XL,KYMCO,Gris,B,19,2.171895228629388,41.43104510827978
Nou Barris,el Turó de la Peira,Jueves,Junio,6,17,No,Turisme,Turismo,E 220 CDI,MERCEDES-BENZ,Blanc,B,52,2.171895228629388,41.43104510827978
Nou Barris,Can Peguera,Martes,Mayo,14,13,No,"Camió rígid > 3,5 tones",Camión,ML160E20/P GNC,IVECO BUS,Blanc,C,12,2.164842214908022,41.43545401946549
Nou Barris,Can Peguera,Martes,Mayo,14,13,No,Ciclomotor,Ciclomotor,LIBERTY 50 4T,PIAGGIO,Blau,AM,12,2.164842214908022,41.43545401946549
Nou Barris,Can Peguera,Sábado,Septiembre,28,1,No,Motocicleta,Motocicleta,SYMPHONY 125 SR,S.Y.M,Blanc,B,4,2.16556895086104,41.43528860399614
Nou Barris,Can Peguera,Sábado,Septiembre,28,1,No,Turisme,Turismo,RIO,KIA,Blanc,B,36,2.16556895086104,41.43528860399614
Nou Barris,Can Peguera,Sábado,Octubre,26,4,No,Ciclomotor,Ciclomotor,ES2,ASKOLL,Blanc,B,22,2.164169607021441,41.4362980765217
Nou Barris,Can Peguera,Sábado,Octubre,5,20,No,Motocicleta,Motocicleta,XT660X,YAMAHA,Blau,A2,2,2.169037723341396,41.434042235564704
Nou Barris,Can Peguera,Sábado,Octubre,5,20,No,Turisme,Turismo,LEON 1.8,SEAT,Negre,B,27,2.169037723341396,41.434042235564704
Nou Barris,Can Peguera,Lunes,Enero,14,12,No,Turisme,Turismo,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,2.16912454934985,41.43419778907122
Nou Barris,Can Peguera,Viernes,Junio,7,19,No,Carro,Carro,Desconegut,Desconegut,Desconegut,B,44,2.1644543247834958,41.43427556419743
Nou Barris,la Guineueta,Lunes,Diciembre,9,19,No,Maquinària d'obres i serveis,Maquinària d'obres i serveis,Desconegut,Desconegut,Blanc,C,20,2.1697156537417803,41.44221192470912
Nou Barris,la Guineueta,Jueves,Marzo,7,11,No,Motocicleta,Motocicleta,SH 125,HONDA,Blanc,B,35,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Jueves,Marzo,7,11,No,Turisme,Turismo,CORSA,OPEL,Blanc,B,14,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Jueves,Abril,18,20,No,Motocicleta,Motocicleta,SUPER DINK 300 ABS,KYMCO,Desconegut,B,6,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Martes,Agosto,20,17,No,Motocicleta,Motocicleta,WW125,HONDA,Desconegut,B,25,2.1702204965017624,41.44301622933104
Nou Barris,la Guineueta,Martes,Agosto,20,17,No,Turisme,Turismo,AUDI A1,AUDI,Blanc,B,23,2.1702204965017624,41.44301622933104
Nou Barris,la Guineueta,Miércoles,Marzo,27,10,No,Motocicleta,Motocicleta,X-MAX 125,YAMAHA,Negre,B,13,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Miércoles,Marzo,27,10,No,Turisme,Turismo,XSARA 20HDI90SX5,CITROEN,Gris,B,33,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Miércoles,Mayo,29,22,No,Furgoneta,Furgoneta,CABSTAR,NISSAN,Blanc,B,2,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Miércoles,Mayo,29,22,No,Motocicleta,Motocicleta,AGIITY CIT,KYMCO,Negre,B1,16,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Miércoles,Julio,31,11,No,Motocicleta,Motocicleta,NSS300A,HONDA,Negre,A,27,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Miércoles,Julio,31,11,No,Turisme,Turismo,FIAT TIPO,FIAT,Negre,B,14,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Sábado,Agosto,10,18,No,Motocicleta,Motocicleta,TWEET,PEUGEOT,Negre,B,38,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Sábado,Agosto,10,18,No,Turisme,Turismo,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Viernes,Mayo,31,21,No,Motocicleta,Motocicleta,FZS600,YAMAHA,Desconegut,A,29,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Viernes,Mayo,31,21,No,Turisme,Turismo,KALOS,DAEWOO,Desconegut,B,29,2.16648156286823,41.44157801947392
Nou Barris,la Guineueta,Sábado,Marzo,16,14,No,Turisme,Turismo,Desconegut,Desconegut,Gris,Desconegut,Desconegut,2.16858992634319,41.44071335025357
Nou Barris,la Guineueta,Miércoles,Abril,24,16,No,Turisme,Turismo,LEON,SEAT,Vermell,Desconegut,Desconegut,2.1705148380699453,41.44040442333688
Nou Barris,la Guineueta,Jueves,Mayo,16,18,No,Furgoneta,Furgoneta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,2.1716516168393145,41.439700494490296
Nou Barris,la Guineueta,Jueves,Mayo,16,18,No,Motocicleta,Motocicleta,CB 600F,HONDA,Negre,Desconegut,Desconegut,2.1716516168393145,41.439700494490296
Nou Barris,la Guineueta,Jueves,Mayo,16,18,No,Motocicleta,Motocicleta,F 800 R,BMW,Blanc,Desconegut,Desconegut,2.1716516168393145,41.439700494490296
Nou Barris,la Guineueta,Jueves,Mayo,16,18,No,Motocicleta,Motocicleta,PES125,HONDA,Gris,Desconegut,Desconegut,2.1716516168393145,41.439700494490296
Nou Barris,la Guineueta,Domingo,Noviembre,3,2,No,Turisme,Turismo,306 XR CATA,PEUGEOT,Blanc,B,Desconegut,2.171948620296154,41.43539496132132
Nou Barris,la Guineueta,Domingo,Noviembre,3,2,No,Turisme,Turismo,CLA 220 D,MERCEDES-BENZ,Negre,B,10,2.171948620296154,41.43539496132132
Nou Barris,la Guineueta,Lunes,Octubre,14,14,No,Turisme,Turismo,FOCUS C-MAX,FORD,Gris,B,21,2.165597741368333,41.43891877136242
Nou Barris,la Guineueta,Lunes,Octubre,14,14,No,Veh. mobilitat personal amb motor,Patinete/patín,Desconegut,E-TON,Negre,B,13,2.165597741368333,41.43891877136242
Nou Barris,la Guineueta,Jueves,Noviembre,28,6,No,Motocicleta,Motocicleta,CBF125M,HONDA,Vermell,A,26,2.166568565341658,41.44064422886665
Nou Barris,la Guineueta,Jueves,Noviembre,28,6,No,Turisme,Turismo,C 30,VOLVO,Blanc,B,25,2.166568565341658,41.44064422886665
Nou Barris,la Guineueta,Jueves,Agosto,1,22,No,Turisme,Turismo,308,PEUGEOT,Desconegut,B,12,2.173945715095493,41.438215016824586
Nou Barris,la Guineueta,Jueves,Agosto,1,22,No,Turisme,Turismo,CIVIC 5DR,HONDA,Vermell,B,16,2.173945715095493,41.438215016824586
Nou Barris,la Guineueta,Lunes,Marzo,18,21,No,Turisme,Turismo,MEGANE,RENAULT,Blanc,B,40,2.1743294062550698,41.43815354904018
Nou Barris,la Guineueta,Martes,Septiembre,17,22,Sí,Turisme,Turismo,C5,CITROEN,Negre,B,13,2.1707861696107456,41.43474607568476
Nou Barris,la Guineueta,Viernes,Julio,5,21,No,Ciclomotor,Ciclomotor,LIBERTY 50 2T,PIAGGIO,Negre,AM,35,2.171948620296154,41.43539496132132
Nou Barris,la Guineueta,Viernes,Julio,5,21,No,Ciclomotor,Ciclomotor,TWEET,PEUGEOT,Blanc,AM,4,2.171948620296154,41.43539496132132
Nou Barris,la Guineueta,Domingo,Noviembre,24,18,No,Turisme,Turismo,PASSAT 1 9 TDI,VOLKSWAGEN,Blanc,B,4,2.1635419507466915,41.439885551222446
Nou Barris,la Guineueta,Domingo,Noviembre,24,18,No,Turisme,Turismo,XSARA PICASSO,CITROEN,Gris,B,27,2.1635419507466915,41.439885551222446
Nou Barris,la Guineueta,Viernes,Septiembre,27,23,Sí,Turisme,Turismo,A3 1.9,AUDI,Desconegut,B,25,2.164085946255421,41.43924530073885
Nou Barris,la Guineueta,Martes,Agosto,20,14,Sí,Motocicleta,Motocicleta,SH 150,HONDA,Negre,A2,17,2.165383619259131,41.43911348795366
Nou Barris,la Guineueta,Sábado,Abril,13,12,No,Quadricicle < 75 cc,Quadricicle < 75 cc, ,AIXAM,Vermell,AM,31,2.1649053828869147,41.43917252815776
Nou Barris,la Guineueta,Sábado,Abril,13,12,No,Turisme,Turismo,C4,CITROEN,Desconegut,B,38,2.1649053828869147,41.43917252815776
Nou Barris,la Guineueta,Domingo,Junio,2,17,No,Motocicleta,Motocicleta,MT 03,YAMAHA,Gris,A2,1,2.1680195038260592,41.43909538145806
Nou Barris,la Guineueta,Domingo,Junio,2,17,No,Turisme,Turismo,FABIA,SKODA,Gris,B,2,2.1680195038260592,41.43909538145806
